  2.2452461E-04  6.3279859E-04
  2.3160916E-04  6.2299991E-04
  2.3876166E-04  6.1183772E-04
  2.4597783E-04  5.9932348E-04
  2.5325335E-04  5.8547070E-04
  2.6058342E-04  5.7029567E-04
  2.6796304E-04  5.5381720E-04
  2.7538670E-04  5.3605635E-04
  2.8284895E-04  5.1703659E-04
  2.9034374E-04  4.9678376E-04
  2.9786493E-04  4.7532626E-04
  3.0540608E-04  4.5269442E-04
  3.1296042E-04  4.2892116E-04
  3.2052098E-04  4.0404149E-04
  3.2808052E-04  3.7809272E-04
  3.3563163E-04  3.5111411E-04
  3.4316655E-04  3.2314702E-04
  3.5067738E-04  2.9423501E-04
  3.5815602E-04  2.6442338E-04
  3.6559399E-04  2.3375945E-04
  3.7298299E-04  2.0229214E-04
  3.8031422E-04  1.7007235E-04
  3.8757877E-04  1.3715262E-04
  3.9476776E-04  1.0358664E-04
  4.0187177E-04  6.9430484E-05
  4.0888184E-04  3.4740391E-05
  4.1578835E-04 -4.2513756E-07
  4.2258186E-04 -3.6006742E-05
  4.2925283E-04 -7.1943927E-05
  4.3579153E-04 -1.0817525E-04
  4.4218832E-04 -1.4463824E-04
  4.4843336E-04 -1.8126944E-04
  4.5451699E-04 -2.1800552E-04
  4.6042932E-04 -2.5478180E-04
  4.6616065E-04 -2.9153330E-04
  4.7170123E-04 -3.2819484E-04
  4.7704126E-04 -3.6470086E-04
  4.8217116E-04 -4.0098574E-04
  4.8708133E-04 -4.3698392E-04
  4.9176218E-04 -4.7262959E-04
  4.9620454E-04 -5.0785817E-04
  5.0039898E-04 -5.4260425E-04
  5.0433638E-04 -5.7680369E-04
  5.0800788E-04 -6.1039248E-04
  5.1140453E-04 -6.4330758E-04
  5.1451789E-04 -6.7548675E-04
  5.1733945E-04 -7.0686848E-04
  5.1986112E-04 -7.3739298E-04
  5.2207493E-04 -7.6700095E-04
  5.2397326E-04 -7.9563458E-04
  5.2554859E-04 -8.2323770E-04
  5.2679394E-04 -8.4975536E-04
  5.2770245E-04 -8.7513460E-04
  5.2826758E-04 -8.9932379E-04
  5.2848324E-04 -9.2227326E-04
  5.2834360E-04 -9.4393577E-04
  5.2784319E-04 -9.6426567E-04
  5.2697695E-04 -9.8321936E-04
  5.2574015E-04 -1.0007558E-03
 -3.6098525E-05  8.1833487E-06
 -7.2150055E-05  1.6356937E-05
 -1.0810753E-04  2.4511037E-05
 -1.4392369E-04  3.2635926E-05
 -1.7955134E-04  4.0722003E-05
 -2.1494312E-04  4.8759775E-05
 -2.5005190E-04  5.6739937E-05
 -2.8483060E-04  6.4653424E-05
 -3.1923235E-04  7.2491413E-05
 -3.5321046E-04  8.0245409E-05
 -3.8671869E-04  8.7907283E-05
 -4.1971102E-04  9.5469251E-05
 -4.5214206E-04  1.0292401E-04
 -4.8396681E-04  1.1026470E-04
 -5.1514077E-04  1.1748496E-04
 -5.4562028E-04  1.2457899E-04
 -5.7536212E-04  1.3154150E-04
 -6.0432404E-04  1.3836783E-04
 -6.3246465E-04  1.4505393E-04
 -6.5974327E-04  1.5159640E-04
 -6.8612024E-04  1.5799246E-04
 -7.1155711E-04  1.6424002E-04
 -7.3601614E-04  1.7033771E-04
 -7.5946125E-04  1.7628478E-04
 -7.8185712E-04  1.8208126E-04
 -8.0316991E-04  1.8772784E-04
 -8.2336710E-04  1.9322595E-04
 -8.4241771E-04  1.9857771E-04
 -8.6029194E-04  2.0378591E-04
 -8.7696168E-04  2.0885406E-04
 -8.9240057E-04  2.1378641E-04
 -9.0658345E-04  2.1858772E-04
 -9.1948721E-04  2.2326359E-04
 -9.3109044E-04  2.2782004E-04
 -9.4137341E-04  2.3226380E-04
 -9.5031830E-04  2.3660212E-04
 -9.5790927E-04  2.4084288E-04
 -9.6413231E-04  2.4499433E-04
 -9.6897536E-04  2.4906526E-04
 -9.7242842E-04  2.5306485E-04
 -9.7448379E-04  2.5700271E-04
 -9.7513560E-04  2.6088869E-04
 -9.7438012E-04  2.6473307E-04
 -9.7221584E-04  2.6854622E-04
 -9.6864358E-04  2.7233877E-04
 -9.6366624E-04  2.7612157E-04
 -9.5728890E-04  2.7990542E-04
 -9.4951899E-04  2.8370120E-04
 -9.4036630E-04  2.8751971E-04
 -9.2984282E-04  2.9137181E-04
 -9.1796258E-04  2.9526805E-04
 -9.0474245E-04  2.9921887E-04
 -8.9020107E-04  3.0323447E-04
 -8.7435957E-04  3.0732452E-04
 -8.5724145E-04  3.1149873E-04
 -8.3887245E-04  3.1576588E-04
 -8.1928022E-04  3.2013471E-04
 -7.9849508E-04  3.2461307E-04
 -7.7654939E-04  3.2920836E-04
 -7.5347757E-04  3.3392740E-04
 -7.2931632E-04  3.3877607E-04
 -7.0410420E-04  3.4375978E-04
 -6.7788200E-04  3.4888287E-04
 -6.5069273E-04  3.5414900E-04
 -6.2258064E-04  3.5956095E-04
 -5.9359294E-04  3.6512042E-04
 -5.6377734E-04  3.7082829E-04
 -5.3318427E-04  3.7668439E-04
 -5.0186564E-04  3.8268755E-04
 -4.6987477E-04  3.8883544E-04
 -4.3726666E-04  3.9512484E-04
 -4.0409775E-04  4.0155128E-04
 -3.7042596E-04  4.0810913E-04
 -3.3630984E-04  4.1479195E-04
 -3.0180978E-04  4.2159183E-04
 -2.6698699E-04  4.2849977E-04
 -2.3190366E-04  4.3550596E-04
 -1.9662283E-04  4.4259912E-04
 -1.6120829E-04  4.4976696E-04
 -1.2572436E-04  4.5699623E-04
 -9.0236223E-05  4.6427234E-04
 -5.4808650E-05  4.7158005E-04
 -1.9507390E-05  4.7890272E-04
  1.5601816E-05  4.8622294E-04
  5.0453338E-05  4.9352227E-04
  8.4981555E-05  5.0078135E-04
  1.1912118E-04  5.0798006E-04
  1.5280697E-04  5.1509740E-04
  1.8597511E-04  5.2211160E-04
  2.1856146E-04  5.2900048E-04
  2.5050298E-04  5.3574063E-04
  2.8173765E-04  5.4230861E-04
  3.1220447E-04  5.4868037E-04
  3.4184346E-04  5.5483117E-04
  3.7059610E-04  5.6073628E-04
  3.9840507E-04  5.6637049E-04
  4.2521532E-04  5.7170849E-04
  4.5097267E-04  5.7672482E-04
  4.7562522E-04  5.8139395E-04
  4.9912283E-04  5.8569055E-04
 -5.4771442E-07 -5.2972264E-05
 -1.0782225E-06 -1.0585533E-04
 -1.5744121E-06 -1.5855998E-04
 -2.0193552E-06 -2.1099701E-04
 -2.3964037E-06 -2.6307747E-04
 -2.6892758E-06 -3.1471287E-04
 -2.8821651E-06 -3.6581550E-04
 -2.9598111E-06 -4.1629843E-04
 -2.9075959E-06 -4.6607590E-04
 -2.7116316E-06 -5.1506335E-04
 -2.3588407E-06 -5.6317792E-04
 -1.8370524E-06 -6.1033823E-04
 -1.1350385E-06 -6.5646489E-04
 -2.4260422E-07 -7.0148066E-04
  8.4928274E-07 -7.4531056E-04
  2.1485507E-06 -7.8788184E-04
  3.6618267E-06 -8.2912471E-04
  5.3945146E-06 -8.6897175E-04
  7.3506840E-06 -9.0735895E-04
  9.5329460E-06 -9.4422506E-04
  1.1942589E-05 -9.7951212E-04
  1.4579433E-05 -1.0131657E-03
  1.7441802E-05 -1.0451346E-03
  2.0526550E-05 -1.0753718E-03
  2.3829041E-05 -1.1038329E-03
  2.7343098E-05 -1.1304785E-03
  3.1061099E-05 -1.1552724E-03
  3.4973888E-05 -1.1781827E-03
  3.9070823E-05 -1.1991813E-03
  4.3339831E-05 -1.2182445E-03
  4.7767415E-05 -1.2353526E-03
  5.2338673E-05 -1.2504901E-03
  5.7037309E-05 -1.2636455E-03
  6.1845800E-05 -1.2748116E-03
  6.6745371E-05 -1.2839859E-03
  7.1716022E-05 -1.2911696E-03
  7.6736615E-05 -1.2963678E-03
  8.1785103E-05 -1.2995909E-03
  8.6838314E-05 -1.3008522E-03
  9.1872345E-05 -1.3001695E-03
  9.6862335E-05 -1.2975649E-03
  1.0178294E-04 -1.2930641E-03
  1.0660805E-04 -1.2866965E-03
  1.1131114E-04 -1.2784955E-03
  1.1586530E-04 -1.2684980E-03
  1.2024338E-04 -1.2567447E-03
  1.2441799E-04 -1.2432793E-03
  1.2836177E-04 -1.2281490E-03
  1.3204740E-04 -1.2114042E-03
  1.3544779E-04 -1.1930978E-03
  1.3853610E-04 -1.1732862E-03
  1.4128604E-04 -1.1520283E-03
  1.4367177E-04 -1.1293850E-03
  1.4566821E-04 -1.1054202E-03
  1.4725100E-04 -1.0801994E-03
  1.4839679E-04 -1.0537909E-03
  1.4908321E-04 -1.0262637E-03
  1.4928909E-04 -9.9768920E-04
  1.4899444E-04 -9.6814020E-04
  1.4818077E-04 -9.3769032E-04
  1.4683096E-04 -9.0641435E-04
  1.4492952E-04 -8.7438803E-04
  1.4246264E-04 -8.4168784E-04
  1.3941829E-04 -8.0839061E-04
  1.3578623E-04 -7.7457301E-04
  1.3155828E-04 -7.4031280E-04
  1.2672810E-04 -7.0568646E-04
  1.2129157E-04 -6.7077071E-04
  1.1524664E-04 -6.3564192E-04
  1.0859345E-04 -6.0037547E-04
  1.0133439E-04 -5.6504604E-04
  9.3474089E-05 -5.2972720E-04
  8.5019572E-05 -4.9449166E-04
  7.5979959E-05 -4.5940996E-04
  6.6366905E-05 -4.2455175E-04
  5.6194316E-05 -3.8998507E-04
  4.5478449E-05 -3.5577579E-04
  3.4237837E-05 -3.2198810E-04
  2.2493319E-05 -2.8868398E-04
  1.0267981E-05 -2.5592328E-04
 -2.4128126E-06 -2.2376371E-04
 -1.5521793E-05 -1.9225986E-04
 -2.9029326E-05 -1.6146453E-04
 -4.2903856E-05 -1.3142773E-04
 -5.7111843E-05 -1.0219673E-04
 -7.1617949E-05 -7.3816154E-05
 -8.6384993E-05 -4.6327612E-05
 -1.0137408E-04 -1.9770225E-05
 -1.1654507E-04  5.8204291E-06
 -1.3185605E-04  3.0411175E-05
 -1.4726394E-04  5.3971980E-05
 -1.6272436E-04  7.6475655E-05
 -1.7819212E-04  9.7898213E-05
 -1.9362084E-04  1.1821849E-04
 -2.0896360E-04  1.3741838E-04
 -2.2417273E-04  1.5548266E-04
 -2.3920040E-04  1.7239926E-04
 -2.5399818E-04  1.8815878E-04
 -2.6851770E-04  2.0275466E-04
 -2.8271053E-04  2.1618334E-04
  5.3844691E-05  1.5566129E-05
  1.0757957E-04  3.1135078E-05
  1.6109488E-04  4.6709538E-05
  2.1428098E-04  6.2291911E-05
  2.6702884E-04  7.7884310E-05
  3.1923005E-04  9.3488408E-05
  3.7077747E-04  1.0910547E-04
  4.2156526E-04  1.2473621E-04
  4.7148942E-04  1.4038080E-04
  5.2044762E-04  1.5603869E-04
  5.6834007E-04  1.7170869E-04
  6.1506947E-04  1.8738885E-04
  6.6054112E-04  2.0307634E-04
  7.0466363E-04  2.1876760E-04
  7.4734882E-04  2.3445806E-04
  7.8851206E-04  2.5014221E-04
  8.2807260E-04  2.6581367E-04
  8.6595345E-04  2.8146486E-04
  9.0208225E-04  2.9708739E-04
  9.3639083E-04  3.1267171E-04
  9.6881547E-04  3.2820707E-04
  9.9929760E-04  3.4368195E-04
  1.0277831E-03  3.5908341E-04
  1.0542237E-03  3.7439779E-04
  1.0785755E-03  3.8960989E-04
  1.1008003E-03  4.0470387E-04
  1.1208653E-03  4.1966268E-04
  1.1387434E-03  4.3446821E-04
  1.1544124E-03  4.4910144E-04
  1.1678564E-03  4.6354227E-04
  1.1790647E-03  4.7776999E-04
  1.1880326E-03  4.9176271E-04
  1.1947604E-03  5.0549785E-04
  1.1992546E-03  5.1895221E-04
  1.2015272E-03  5.3210167E-04
  1.2015952E-03  5.4492167E-04
  1.1994818E-03  5.5738713E-04
  1.1952146E-03  5.6947256E-04
  1.1888273E-03  5.8115181E-04
  1.1803585E-03  5.9239869E-04
  1.1698512E-03  6.0318690E-04
  1.1573539E-03  6.1348989E-04
  1.1429193E-03  6.2328117E-04
  1.1266049E-03  6.3253433E-04
  1.1084722E-03  6.4122316E-04
  1.0885870E-03  6.4932200E-04
  1.0670186E-03  6.5680529E-04
  1.0438404E-03  6.6364818E-04
  1.0191289E-03  6.6982664E-04
  9.9296367E-04  6.7531702E-04
  9.6542708E-04  6.8009685E-04
  9.3660469E-04  6.8414456E-04
  9.0658356E-04  6.8743963E-04
  8.7545335E-04  6.8996288E-04
  8.4330532E-04  6.9169619E-04
  8.1023260E-04  6.9262326E-04
  7.7632879E-04  6.9272885E-04
  7.4168900E-04  6.9199962E-04
  7.0640875E-04  6.9042388E-04
  6.7058404E-04  6.8799168E-04
  6.3431065E-04  6.8469497E-04
  5.9768424E-04  6.8052771E-04
  5.6080020E-04  6.7548588E-04
  5.2375288E-04  6.6956761E-04
  4.8663514E-04  6.6277286E-04
  4.4953977E-04  6.5510446E-04
  4.1255646E-04  6.4656674E-04
  3.7577379E-04  6.3716696E-04
  3.3927834E-04  6.2691438E-04
  3.0315417E-04  6.1582081E-04
  2.6748277E-04  6.0390023E-04
  2.3234289E-04  5.9116929E-04
  1.9781051E-04  5.7764683E-04
  1.6395781E-04  5.6335394E-04
  1.3085436E-04  5.4831436E-04
  9.8565855E-05  5.3255406E-04
  6.7154520E-05  5.1610137E-04
  3.6678710E-05  4.9898680E-04
  7.1928780E-06  4.8124293E-04
 -2.1252486E-05  4.6290483E-04
 -4.8610800E-05  4.4400949E-04
 -7.4840282E-05  4.2459558E-04
 -9.9902718E-05  4.0470410E-04
 -1.2376437E-04  3.8437764E-04
 -1.4639577E-04  3.6366063E-04
 -1.6777181E-04  3.4259897E-04
 -1.8787157E-04  3.2124016E-04
 -2.0667836E-04  2.9963304E-04
 -2.2418013E-04  2.7782732E-04
 -2.4036855E-04  2.5587418E-04
 -2.5523960E-04  2.3382563E-04
 -2.6879323E-04  2.1173443E-04
 -2.8103343E-04  1.8965393E-04
 -2.9196797E-04  1.6763796E-04
 -3.0160835E-04  1.4574069E-04
 -3.0996965E-04  1.2401651E-04
 -3.1707057E-04  1.0251927E-04
 -3.2293281E-04  8.1303173E-05
 -3.2758142E-04  6.0421782E-05
 -3.3104434E-04  3.9928109E-05
 -2.1617871E-05  4.2037736E-05
 -4.3238873E-05  8.3965017E-05
 -6.4865948E-05  1.2567149E-04
 -8.6501619E-05  1.6704710E-04
 -1.0814799E-04  2.0798246E-04
 -1.2980655E-04  2.4836909E-04
 -1.5147821E-04  2.8809995E-04
 -1.7316306E-04  3.2706955E-04
 -1.9486043E-04  3.6517432E-04
 -2.1656865E-04  4.0231293E-04
 -2.3828514E-04  4.3838681E-04
 -2.6000620E-04  4.7330005E-04
 -2.8172694E-04  5.0695997E-04
 -3.0344137E-04  5.3927739E-04
 -3.2514209E-04  5.7016674E-04
 -3.4682051E-04  5.9954647E-04
 -3.6846654E-04  6.2733935E-04
 -3.9006877E-04  6.5347244E-04
 -4.1161416E-04  6.7787751E-04
 -4.3308851E-04  7.0049148E-04
 -4.5447581E-04  7.2125596E-04
 -4.7575860E-04  7.4011815E-04
 -4.9691810E-04  7.5703039E-04
 -5.1793380E-04  7.7195076E-04
 -5.3878379E-04  7.8484300E-04
 -5.5944466E-04  7.9567649E-04
 -5.7989161E-04  8.0442679E-04
 -6.0009840E-04  8.1107509E-04
 -6.2003732E-04  8.1560871E-04
 -6.3967967E-04  8.1802101E-04
 -6.5899506E-04  8.1831141E-04
 -6.7795243E-04  8.1648509E-04
 -6.9651933E-04  8.1255357E-04
 -7.1466219E-04  8.0653408E-04
 -7.3234696E-04  7.9844991E-04
 -7.4953859E-04  7.8832993E-04
 -7.6620118E-04  7.7620882E-04
 -7.8229856E-04  7.6212670E-04
 -7.9779408E-04  7.4612926E-04
 -8.1265048E-04  7.2826730E-04
 -8.2683068E-04  7.0859690E-04
 -8.4029743E-04  6.8717863E-04
 -8.5301365E-04  6.6407811E-04
 -8.6494233E-04  6.3936517E-04
 -8.7604712E-04  6.1311410E-04
 -8.8629214E-04  5.8540283E-04
 -8.9564221E-04  5.5631308E-04
 -9.0406305E-04  5.2593014E-04
 -9.1152149E-04  4.9434236E-04
 -9.1798557E-04  4.6164068E-04
 -9.2342449E-04  4.2791889E-04
 -9.2780922E-04  3.9327299E-04
 -9.3111239E-04  3.5780043E-04
 -9.3330827E-04  3.2160082E-04
 -9.3437324E-04  2.8477464E-04
 -9.3428593E-04  2.4742371E-04
 -9.3302701E-04  2.0964975E-04
 -9.3057967E-04  1.7155535E-04
 -9.2692970E-04  1.3324284E-04
 -9.2206546E-04  9.4814277E-05
 -9.1597805E-04  5.6370653E-05
 -9.0866175E-04  1.8012301E-05
 -9.0011331E-04 -2.0161982E-05
 -8.9033309E-04 -5.8054789E-05
 -8.7932422E-04 -9.5571297E-05
 -8.6709345E-04 -1.3261776E-04
 -8.5365033E-04 -1.6910439E-04
 -8.3900825E-04 -2.0494318E-04
 -8.2318368E-04 -2.4004938E-04
 -8.0619659E-04 -2.7434158E-04
 -7.8807038E-04 -3.0774195E-04
 -7.6883181E-04 -3.4017619E-04
 -7.4851140E-04 -3.7157381E-04
 -7.2714244E-04 -4.0186913E-04
 -7.0476218E-04 -4.3099996E-04
 -6.8141066E-04 -4.5890885E-04
 -6.5713172E-04 -4.8554281E-04
 -6.3197204E-04 -5.1085354E-04
 -6.0598139E-04 -5.3479749E-04
 -5.7921262E-04 -5.5733602E-04
 -5.5172172E-04 -5.7843502E-04
 -5.2356656E-04 -5.9806596E-04
 -4.9480854E-04 -6.1620475E-04
 -4.6551114E-04 -6.3283229E-04
 -4.3574019E-04 -6.4793450E-04
 -4.0556365E-04 -6.6150224E-04
 -3.7505143E-04 -6.7353097E-04
 -3.4427535E-04 -6.8402116E-04
 -3.1330824E-04 -6.9297786E-04
 -2.8222476E-04 -7.0041069E-04
 -2.5110069E-04 -7.0633361E-04
 -2.2001250E-04 -7.1076496E-04
 -1.8903750E-04 -7.1372732E-04
 -1.5825323E-04 -7.1524689E-04
 -1.2773757E-04 -7.1535411E-04
 -9.7568482E-05 -7.1408279E-04
 -6.7822933E-05 -7.1146997E-04
 -3.8577942E-05 -7.0755620E-04
 -9.9096660E-06 -7.0238463E-04
  1.8107119E-05 -6.9600123E-04
 -2.6156373E-05 -1.5282792E-05
 -5.2220450E-05 -3.0583491E-05
 -7.8100085E-05 -4.5919758E-05
 -1.0370347E-04 -6.1308761E-05
 -1.2893949E-04 -7.6766970E-05
 -1.5371792E-04 -9.2310074E-05
 -1.7794986E-04 -1.0795275E-04
 -2.0154785E-04 -1.2370844E-04
 -2.2442640E-04 -1.3958933E-04
 -2.4650191E-04 -1.5560606E-04
 -2.6769331E-04 -1.7176766E-04
 -2.8792216E-04 -1.8808138E-04
 -3.0711279E-04 -2.0455256E-04
 -3.2519284E-04 -2.2118443E-04
 -3.4209320E-04 -2.3797805E-04
 -3.5774850E-04 -2.5493235E-04
 -3.7209713E-04 -2.7204372E-04
 -3.8508148E-04 -2.8930619E-04
 -3.9664819E-04 -3.0671104E-04
 -4.0674850E-04 -3.2424761E-04
 -4.1533788E-04 -3.4190164E-04
 -4.2237688E-04 -3.5965708E-04
 -4.2783064E-04 -3.7749464E-04
 -4.3166941E-04 -3.9539253E-04
 -4.3386855E-04 -4.1332626E-04
 -4.3440840E-04 -4.3126859E-04
 -4.3327472E-04 -4.4918971E-04
 -4.3045849E-04 -4.6705731E-04
 -4.2595598E-04 -4.8483635E-04
 -4.1976871E-04 -5.0248945E-04
 -4.1190369E-04 -5.1997695E-04
 -4.0237300E-04 -5.3725688E-04
 -3.9119410E-04 -5.5428513E-04
 -3.7838970E-04 -5.7101552E-04
 -3.6398746E-04 -5.8740040E-04
 -3.4802008E-04 -6.0339010E-04
 -3.3052536E-04 -6.1893341E-04
 -3.1154556E-04 -6.3397805E-04
 -2.9112777E-04 -6.4847054E-04
 -2.6932350E-04 -6.6235644E-04
 -2.4618863E-04 -6.7558052E-04
 -2.2178283E-04 -6.8808737E-04
 -1.9617000E-04 -6.9982099E-04
 -1.6941757E-04 -7.1072567E-04
 -1.4159652E-04 -7.2074577E-04
 -1.1278065E-04 -7.2982616E-04
 -8.3047053E-05 -7.3791255E-04
 -5.2475483E-05 -7.4495166E-04
 -2.1148086E-05 -7.5089134E-04
  1.0851213E-05 -7.5568113E-04
  4.3436281E-05 -7.5927231E-04
  7.6519325E-05 -7.6161808E-04
  1.1001197E-04 -7.6267414E-04
  1.4382419E-04 -7.6239865E-04
  1.7786569E-04 -7.6075253E-04
  2.1204562E-04 -7.5769995E-04
  2.4627350E-04 -7.5320818E-04
  2.8045868E-04 -7.4724801E-04
  3.1451139E-04 -7.3979405E-04
  3.4834241E-04 -7.3082471E-04
  3.8186408E-04 -7.2032277E-04
  4.1499001E-04 -7.0827507E-04
  4.4763554E-04 -6.9467298E-04
  4.7971783E-04 -6.7951292E-04
  5.1115686E-04 -6.6279527E-04
  5.4187421E-04 -6.4452627E-04
  5.7179539E-04 -6.2471628E-04
  6.0084817E-04 -6.0338143E-04
  6.2896352E-04 -5.8054266E-04
  6.5607618E-04 -5.5622635E-04
  6.8212429E-04 -5.3046393E-04
  7.0704980E-04 -5.0329225E-04
  7.3079846E-04 -4.7475364E-04
  7.5332075E-04 -4.4489498E-04
  7.7457062E-04 -4.1376887E-04
  7.9450681E-04 -3.8143297E-04
  8.1309234E-04 -3.4794994E-04
  8.3029468E-04 -3.1338728E-04
  8.4608619E-04 -2.7781734E-04
  8.6044328E-04 -2.4131697E-04
  8.7334740E-04 -2.0396795E-04
  8.8478479E-04 -1.6585528E-04
  8.9474587E-04 -1.2706898E-04
  9.0322574E-04 -8.7702494E-05
  9.1022433E-04 -4.7852835E-05
  9.1574580E-04 -7.6203864E-06
  9.1979862E-04  3.2891567E-05
  9.2239579E-04  7.3576681E-05
  9.2355430E-04  1.1432718E-04
  9.2329516E-04  1.5503232E-04
  9.2164328E-04  1.9557998E-04
  9.1862737E-04  2.3585670E-04
  9.1427972E-04  2.7574791E-04
  9.0863567E-04  3.1513869E-04
  9.0173405E-04  3.5391361E-04
  8.9361641E-04  3.9195747E-04
